bssid,recordDate,latitude,longitude,accuracy,signalStrength,ssid,securityType,channel,frequency,capabilities,totalSurveys,inconsistentLocation
30:24:78:c4:94:15,1679092584720,52.2510616666667,-2.884535,6.90000009536743,-89,BTHub6-P92F,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
32:24:78:c4:95:16,1679092584721,52.2510616666667,-2.884535,6.90000009536743,-90,BTWi-fi,OPEN,2,5180,[ESS],1,0
32:24:78:c4:95:17,1679092584721,52.2510616666667,-2.884535,6.90000009536743,-90,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],3,0
7a:e5:32:f7:82:68,1679092600034,52.2511366666667,-2.884718333,6.5,-73,BTWi-fi,OPEN,2,5180,[ESS],52,0
c4:e5:32:f7:82:6f,1679092610215,52.2511366666667,-2.884718333,6.5,-72,BT-K5CW5H,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],46,0
7a:e5:32:f7:82:69,1679092610215,52.2511366666667,-2.884718333,6.5,-72,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],53,0
7a:e5:32:f7:82:6b,1679092610215,52.2511366666667,-2.884718333,6.5,-72,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],21,0
62:e5:32:f7:82:71,1679092620342,52.2511366666667,-2.884718333,6.5,-54,BTWi-fi,OPEN,0,2437,[ESS],78,0
c4:e5:32:f7:82:70,1679092620342,52.2511366666667,-2.884718333,6.5,-54,BT-K5CW5H,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],74,0
72:97:41:43:7d:be,1679092630499,52.2511366666667,-2.884675,6.69999980926514,-92,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
70:97:41:43:7d:ba,1679092630499,52.2511366666667,-2.884675,6.69999980926514,-92,BTB-RRCGGW,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
72:97:41:43:7d:bb,1679092635693,52.2511366666667,-2.884675,6.69999980926514,-92,BTWi-fi,OPEN,0,2437,[ESS],2,0
d4:35:1d:21:b4:80,1679092640825,52.2511366666667,-2.884675,6.69999980926514,-79,vodafone21B480,WPA2,0,2457,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],15,0
10:d7:b0:1a:6d:6b,1679092645934,52.2511366666667,-2.884675,6.69999980926514,-79,PLUSNET-TM8J,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],19,0
c0:a3:6e:91:e4:6d,1679092671326,52.2511366666667,-2.884675,6.69999980926514,-78,SKYILUII,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
d6:35:1d:0c:f5:97,1679092681588,52.2510683333333,-2.884088333,6.5,-47,vodafone0CF58F,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],35,0
e4:75:dc:ef:4d:36,1679092686724,52.2510683333333,-2.884088333,6.5,-79,EE-Hub-sN8C,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],11,0
24:20:c7:80:a3:a1,1679092691869,52.2510683333333,-2.884088333,6.5,-72,BTHub6-XR5R-5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],30,0
26:20:c7:80:a4:a3,1679092691870,52.2510683333333,-2.884088333,6.5,-73,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],32,0
26:20:c7:80:a4:a2,1679092691870,52.2510683333333,-2.884088333,6.5,-73,BTWi-fi,OPEN,2,5180,[ESS],29,0
e4:75:dc:ef:4d:35,1679092702120,52.2510683333333,-2.884088333,6.5,-70,EE-Hub-sN8C,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],18,0
e4:75:dc:26:3a:40,1679092702121,52.2510683333333,-2.884088333,6.5,-71,BT-9XAKX5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0
62:75:dc:26:3a:41,1679092702121,52.2510683333333,-2.884088333,6.5,-71,BTWi-fi,OPEN,2,5180,[ESS],14,0
62:75:dc:26:3a:42,1679092702121,52.2510683333333,-2.884088333,6.5,-71,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],13,0
5c:e2:8c:39:68:27,1679092717451,52.25121,-2.884095,9.30000019073486,-72,ZyXEL396826,WPA2,1,2437,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],19,0
5c:e2:8c:39:68:28,1679092717451,52.25121,-2.884095,9.30000019073486,-77,ZyXEL396826_5G,WPA2,2,5180,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],7,0
6a:97:41:15:c1:3e,1679092722556,52.25121,-2.884095,9.30000019073486,-86,BTWi-fi,OPEN,0,2437,[ESS],5,0
6a:97:41:15:c1:39,1679092722556,52.25121,-2.884095,9.30000019073486,-88,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
62:58:80:00:ce:c0,1679092727662,52.25121,-2.884095,9.30000019073486,-92,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
72:dd:12:2a:c2:c2,1679092727663,52.25121,-2.884095,9.30000019073486,-92,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
e8:65:d4:06:36:08,1679092732778,52.25121,-2.884095,9.30000019073486,-80,EXT-BT-F6A2QZ,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],4,0
6a:dd:12:2a:b1:e5,1679092732778,52.25121,-2.884095,9.30000019073486,-76,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],10,0
7a:dd:12:e0:91:b2,1679092737913,52.25121,-2.884095,9.30000019073486,-85,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
00:a3:88:19:03:05,1679092743028,52.25121,-2.884095,9.30000019073486,-73,SKYA4JIU (5Ghz),WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],13,0
7a:86:60:1c:77:01,1679092743028,52.25121,-2.884095,9.30000019073486,-74,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],10,0
7a:86:60:1c:77:03,1679092743029,52.25121,-2.884095,9.30000019073486,-76,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
d4:86:60:1c:77:07,1679092743028,52.25121,-2.884095,9.30000019073486,-73,BT-5SCMMH,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],9,0
62:45:b7:14:2e:6e,1679092743033,52.25121,-2.884095,9.30000019073486,-96,,WEP,-1,5240,[WEP][ESS],2,0
62:86:60:1c:77:0c,1679092748155,52.25121,-2.884095,9.30000019073486,-70,,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],7,0
b0:3e:51:65:91:9a,1679092748156,52.25121,-2.884095,9.30000019073486,-84,SKYA4JIU (5Ghz),WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
d0:58:fc:0f:bb:4e,1679092763500,52.25126,-2.885426667,8.69999980926514,-91,SKYE896Z,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
64:cc:22:e9:9e:42,1679092768626,52.25126,-2.885426667,8.69999980926514,-77,BT-Q8A868,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],26,0
78:3e:53:87:45:ee,1679092768627,52.25126,-2.885426667,8.69999980926514,-82,SKY868F2,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
72:cc:22:e9:9e:43,1679092783880,52.25126,-2.885426667,8.69999980926514,-78,BTWi-fi,OPEN,2,5180,[ESS],27,0
72:cc:22:e9:9e:46,1679092783880,52.25126,-2.885426667,8.69999980926514,-78,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],14,0
72:cc:22:e9:9e:44,1679092783880,52.25126,-2.885426667,8.69999980926514,-78,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],29,0
40:c7:29:0f:d0:9b,1679092829283,52.25132,-2.885601667,9,-87,BTHub6-XG56-5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],6,0
cc:d4:2e:cd:5e:de,1679092844417,52.25132,-2.885601667,9,-86,EE-Hub-m4Fp,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],11,0
e8:48:b8:63:de:81,1679092849466,52.25132,-2.885601667,9,-91,BTHub6-XG56-5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],4,0
92:4d:4a:0e:d2:4b,1679092894924,52.251295,-2.886203333,8.69999980926514,-94,BTWi-fi,OPEN,0,2462,[ESS],7,0
90:4d:4a:0e:d0:4a,1679092894923,52.251295,-2.886203333,8.69999980926514,-94,BTHub6-XMRF,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
9c:31:c3:83:75:55,1679092910230,52.251295,-2.886203333,8.69999980926514,-83,SKYGZRUG,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
00:07:26:cd:6e:2a,1679092910228,52.251295,-2.886203333,8.69999980926514,-66,BTHomeSpot-98P,WPA2,0,2412,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],14,0
90:02:18:a3:48:94,1679092915341,52.251295,-2.886203333,8.69999980926514,-82,SKYGZRUG,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
90:02:18:a3:48:92,1679092915342,52.251295,-2.886203333,8.69999980926514,-91,SKYGZRUG,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
9c:31:c3:83:75:52,1679092915341,52.251295,-2.886203333,8.69999980926514,-75,SKYGZRUG,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],19,0
0c:f9:c0:0c:d8:d6,1679092915343,52.251295,-2.886203333,8.69999980926514,-94,SKYD4B8D,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
ec:6c:9a:7f:d5:ec,1679092920479,52.251295,-2.886203333,8.69999980926514,-71,BT-GPAG39,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],46,0
62:6c:9a:7f:d5:e8,1679092920480,52.251295,-2.886203333,8.69999980926514,-71,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],24,0
62:6c:9a:7f:d5:ee,1679092920480,52.251295,-2.886203333,8.69999980926514,-72,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],45,0
00:07:26:cd:6e:26,1679092920480,52.251295,-2.886203333,8.69999980926514,-78,BTHomeSpot-98P,WPA2,0,2437,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],6,0
62:6c:9a:7f:d5:ed,1679092920480,52.251295,-2.886203333,8.69999980926514,-72,BTWi-fi,OPEN,2,5180,[ESS],44,0
00:07:26:c7:92:c8,1679092925619,52.251295,-2.886203333,8.69999980926514,-60,BTHomeSpot-SPM,WPA2,0,2437,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],68,0
ec:6c:9a:7f:d5:ed,1679092925620,52.251295,-2.886203333,8.69999980926514,-64,BT-GPAG39,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],54,0
18:60:24:3e:aa:53,1679092925620,52.251295,-2.886203333,8.69999980926514,-68,DIRECT-52-HP OfficeJet Pro 6960,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],36,0
6a:6c:9a:7f:d5:ee,1679092925620,52.251295,-2.886203333,8.69999980926514,-65,BTWi-fi,OPEN,0,2412,[ESS],56,0
6a:6c:9a:7f:d5:e9,1679092930712,52.251115,-2.886771667,8.5,-67,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],32,0
7a:82:8c:70:03:d3,1679092940925,52.251115,-2.886771667,8.5,-94,,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
d2:57:94:b4:f7:61,1679092961267,52.251115,-2.886771667,8.5,-75,BTWi-fi,OPEN,0,2462,[ESS],84,0
d0:57:94:b4:f5:60,1679092961268,52.251115,-2.886771667,8.5,-76,BTBHub6-26JS,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],88,0
6a:86:60:7e:eb:bd,1679092986634,52.2519683333333,-2.888805,8.5,-86,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],8,0
22:e8:29:a4:17:b4,1679093006955,52.2519683333333,-2.888805,8.5,-80,,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],32,0
ea:63:da:b1:1c:77,1679093017110,52.2520316666667,-2.888941667,8.69999980926514,-86,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],15,0
a0:b5:3c:07:80:d4,1679093027206,52.2520316666667,-2.888941667,8.69999980926514,-81,TNCAP0780D4,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],81,0
a0:bd:cd:b7:32:ca,1679093037353,52.2520316666667,-2.888941667,8.69999980926514,-87,SKYUAAND,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0
dc:9b:d6:de:7e:e1,1679093037352,52.2520316666667,-2.888941667,8.69999980926514,-79,4GEE-WiFi-3129-2.4GHz,WPA2,0,2467,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],23,0
22:ad:56:48:a4:8e,1679093047493,52.2524716666667,-2.890395,8.10000038146973,-80,HotspotA48E,WPA2,0,2437,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2,0
24:a4:3c:4d:57:c7,1679093062678,52.2524716666667,-2.890395,8.10000038146973,-66,Discover Admin,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],97,0
ee:9f:80:6c:6a:f0,1679093062679,52.2524716666667,-2.890395,8.10000038146973,-71,,WPA2,0,2447,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],21,0
d4:86:60:91:f8:6c,1679093062680,52.2524716666667,-2.890395,8.10000038146973,-79,BT-PJC2R8,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],23,0
1e:e8:29:c2:7d:c8,1679093062682,52.2524716666667,-2.890395,8.10000038146973,-82,Discover Admin,WPA2,1,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],15,0
26:e8:29:c2:7d:c8,1679093062686,52.2524716666667,-2.890395,8.10000038146973,-82,,WPA2,1,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],8,0
22:e8:29:c2:7d:c8,1679093062682,52.2524716666667,-2.890395,8.10000038146973,-82,Discover Guest,WPA2,1,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],14,0
18:e8:29:51:be:6f,1679093067789,52.2524716666667,-2.890395,8.10000038146973,-83,Discover Admin,WPA2,0,2432,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
26:e8:29:52:be:6f,1679093067791,52.2524716666667,-2.890395,8.10000038146973,-89,,WPA2,1,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
1e:e8:29:51:be:6f,1679093067789,52.2524716666667,-2.890395,8.10000038146973,-83,Discover Guest,WPA2,0,2432,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
22:e8:29:52:be:6f,1679093067791,52.2524716666667,-2.890395,8.10000038146973,-89,Discover Guest,WPA2,1,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
1e:e8:29:52:be:6f,1679093067791,52.2524716666667,-2.890395,8.10000038146973,-89,Discover Admin,WPA2,1,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
44:d9:e7:7e:72:bf,1679093072922,52.2524716666667,-2.890395,8.10000038146973,-87,Reception-40-SE,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],28,0
82:8a:20:b7:db:69,1679093072922,52.2524716666667,-2.890395,8.10000038146973,-86,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
60:a4:b7:7f:49:e0,1679093072921,52.2524716666667,-2.890395,8.10000038146973,-77,TP-Link_49E0,WPA2,1,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],23,0
62:a4:b7:6f:49:e0,1679093072921,52.2524716666667,-2.890395,8.10000038146973,-77,,WPA2,1,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],17,0
e6:63:da:b1:1c:77,1679093078045,52.2524133333333,-2.890388333,7.90000009536743,-84,Discover Guest,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],13,0
7a:6c:9a:30:1e:8b,1679093078046,52.2524133333333,-2.890388333,7.90000009536743,-88,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
72:19:b5:16:f0:82,1679093078048,52.2524133333333,-2.890388333,7.90000009536743,-96,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
e0:63:da:b1:1c:77,1679093083204,52.2524133333333,-2.890388333,7.90000009536743,-83,Discover Admin,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],13,0
18:82:8c:c5:71:cf,1679093098486,52.2524133333333,-2.890388333,7.90000009536743,-94,BT-62AJWS,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0
82:8a:20:b7:15:fc,1679093103597,52.2524133333333,-2.890388333,7.90000009536743,-87,,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],8,0
66:d9:e7:ad:18:26,1679093129041,52.252225,-2.889998333,7.40000009536743,-76,,WPA2,0,2472,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],28,0
70:97:41:1d:32:dc,1679093139204,52.252225,-2.889998333,7.40000009536743,-94,BT-HQCKTC,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
7a:b6:87:56:e7:87,1679093154497,52.2525433333333,-2.892053333,7.80000019073486,-93,,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7a:6c:9a:ac:68:ac,1679093154497,52.2525433333333,-2.892053333,7.80000019073486,-86,BTWi-fi,OPEN,0,2462,[ESS],6,0
f0:86:20:50:e8:35,1679093154497,52.2525433333333,-2.892053333,7.80000019073486,-86,BT-5JA6QJ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0
ac:b6:87:56:e7:83,1679093154497,52.2525433333333,-2.892053333,7.80000019073486,-94,PLUSNET-6TC9G6,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
b0:98:2b:00:fd:b2,1679093169840,52.2525433333333,-2.892053333,7.80000019073486,-68,BTHub6-89C3,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],38,0
b2:98:2b:00:ff:b3,1679093169840,52.2525433333333,-2.892053333,7.80000019073486,-68,BTWi-fi,OPEN,0,2437,[ESS],43,0
80:72:15:a1:ff:9a,1679093169841,52.2525433333333,-2.892053333,7.80000019073486,-69,SKYWCA5B,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],12,0
b2:98:2b:00:fe:b0,1679093169841,52.2525433333333,-2.892053333,7.80000019073486,-69,BTWi-fi,OPEN,2,5180,[ESS],25,0
b2:98:2b:00:fe:b1,1679093169842,52.2525433333333,-2.892053333,7.80000019073486,-70,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],25,0
b0:98:2b:00:fd:b3,1679093169841,52.2525433333333,-2.892053333,7.80000019073486,-69,BTHub6-89C3,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],23,0
62:45:b6:36:4b:c0,1679093185237,52.2525433333333,-2.892053333,7.80000019073486,-88,,WEP,-1,5765,[WEP][ESS],6,0
6a:6c:9a:52:fb:b5,1679093185236,52.2525433333333,-2.892053333,7.80000019073486,-72,,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],14,0
62:45:b7:d6:e1:ee,1679093200576,52.25229,-2.891286667,7.19999980926514,-94,,WEP,-1,5825,[WEP][ESS],2,0
ee:9f:80:6c:6f:19,1679093210777,52.25229,-2.891286667,7.19999980926514,-86,,WPA2,0,2432,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],13,0
e8:9f:80:6c:6f:19,1679093220967,52.2524433333333,-2.892068333,7.09999990463257,-83,Gigaclear_6F18,WPA2,0,2432,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25,0
ae:3b:77:ee:ca:9e,1679093226080,52.2524433333333,-2.892068333,7.09999990463257,-73,BTWi-fi,OPEN,2,5180,[ESS],14,0
ae:3b:77:ee:ca:9f,1679093226080,52.2524433333333,-2.892068333,7.09999990463257,-74,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],16,0
ac:3b:77:ee:c9:9d,1679093226080,52.2524433333333,-2.892068333,7.09999990463257,-74,BTHub6-C2T6,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],12,0
80:72:15:a6:78:f5,1679093231179,52.2524433333333,-2.892068333,7.09999990463257,-67,SKYZWJBG,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],15,0
b0:3e:51:5f:80:8c,1679093231180,52.2524433333333,-2.892068333,7.09999990463257,-79,SKYZWJBG,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],8,0
b0:3e:51:5f:80:8a,1679093231181,52.2524433333333,-2.892068333,7.09999990463257,-89,SKYZWJBG,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
80:72:15:a6:78:f2,1679093231179,52.2524433333333,-2.892068333,7.09999990463257,-70,SKYZWJBG,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],28,0
ec:6c:9a:82:68:61,1679093246436,52.2524433333333,-2.892068333,7.09999990463257,-72,EE-Hub-n4sF,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],11,0
3c:89:94:e5:53:42,1679093261821,52.2524433333333,-2.892068333,7.09999990463257,-62,SKYFTDWT,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],27,0
d4:35:1d:15:ac:9d,1679093266987,52.2524433333333,-2.892068333,7.09999990463257,-65,vodafone15AC9D,WPA2,0,2432,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],11,0
44:ad:b1:af:6a:10,1679093266989,52.2524433333333,-2.892068333,7.09999990463257,-76,PLUSNET-KQRKP8,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0
20:47:ed:8f:c7:66,1679093266989,52.2524433333333,-2.892068333,7.09999990463257,-73,SKYBY4ND,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0
b0:3e:51:94:dc:ab,1679093272189,52.25241,-2.892218333,7,-94,SKYB76A6,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
3c:89:94:0c:f0:35,1679093272184,52.25241,-2.892218333,7,-65,SKYSE210,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],24,0
6a:dd:12:89:5d:02,1679093272182,52.25241,-2.892218333,7,-57,BTWi-fi,OPEN,0,2412,[ESS],19,0
6a:dd:12:89:5d:05,1679093272182,52.25241,-2.892218333,7,-57,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],7,0
72:97:41:a4:99:59,1679093272186,52.25241,-2.892218333,7,-72,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
20:47:ed:8f:c7:63,1679093272189,52.25241,-2.892218333,7,-92,SKYBY4ND,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
78:dd:12:89:5d:00,1679093277394,52.25241,-2.892218333,7,-64,BT-F3A2XW,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],23,0
b0:95:75:f5:d4:0b,1679093277396,52.25241,-2.892218333,7,-75,Rodders,WPA2,2,5200,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],20,0
de:cd:2f:a8:d3:93,1679093277396,52.25241,-2.892218333,7,-78,DIRECT-D1-EPSON-ET-2850 Series,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
62:dd:12:89:5d:02,1679093277394,52.25241,-2.892218333,7,-64,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],24,0
b0:95:75:f5:d5:1a,1679093277398,52.25241,-2.892218333,7,-84,Rodders,WPA2,1,2447,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],22,0
b6:95:75:f5:d4:0a,1679093277396,52.25241,-2.892218333,7,-68,Rodders_Guest printer,WPA2,1,2447,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],11,0
46:fe:3b:ed:41:26,1679093277397,52.25241,-2.892218333,7,-78,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
62:dd:12:89:5d:01,1679093277395,52.25241,-2.892218333,7,-65,BTWi-fi,OPEN,2,5180,[ESS],24,0
d0:bf:9c:28:12:b4,1679093277396,52.25241,-2.892218333,7,-69,DIRECT-B3-HP ENVY 5640 series,WPA2,0,2447,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],21,0
